"date","coin_name","close_price","daily_return_percent","log_return"
2017-11-18,Bitcoin,7790.15000000,1.0528,0.010473
2017-11-19,Bitcoin,8036.49000000,3.1622,0.031132
2017-11-20,Bitcoin,8200.64000000,2.0426,0.020220
2017-11-21,Bitcoin,8071.26000000,-1.5777,-0.015903
2017-11-22,Bitcoin,8253.55000000,2.2585,0.022334
2017-11-23,Bitcoin,8038.77000000,-2.6023,-0.026367
2017-11-24,Bitcoin,8253.69000000,2.6735,0.026384
2017-11-25,Bitcoin,8790.92000000,6.5090,0.063059
2017-11-26,Bitcoin,9330.55000000,6.1385,0.059575
2017-11-27,Bitcoin,9818.35000000,5.2280,0.050959
2017-11-28,Bitcoin,10058.80000000,2.4490,0.024195
2017-11-29,Bitcoin,9888.61000000,-1.6920,-0.017064
2017-11-30,Bitcoin,10233.60000000,3.4888,0.034293
2017-12-01,Bitcoin,10975.60000000,7.2506,0.069998
2017-12-02,Bitcoin,11074.60000000,0.9020,0.008980
2017-12-03,Bitcoin,11323.20000000,2.2448,0.022200
2017-12-04,Bitcoin,11657.20000000,2.9497,0.029070
2017-12-05,Bitcoin,11916.70000000,2.2261,0.022017
2017-12-06,Bitcoin,14291.50000000,19.9283,0.181724
2017-12-07,Bitcoin,17899.70000000,25.2472,0.225119
2017-12-08,Bitcoin,16569.40000000,-7.4320,-0.077226
2017-12-09,Bitcoin,15178.20000000,-8.3962,-0.087697
2017-12-10,Bitcoin,15455.40000000,1.8263,0.018098
2017-12-11,Bitcoin,16936.80000000,9.5850,0.091530
2017-12-12,Bitcoin,17415.40000000,2.8258,0.027866
2017-12-13,Bitcoin,16408.20000000,-5.7834,-0.059574
2017-12-14,Bitcoin,16564.00000000,0.9495,0.009450
2017-12-15,Bitcoin,17706.90000000,6.8999,0.066723
2017-12-16,Bitcoin,19497.40000000,10.1119,0.096327
2017-12-17,Bitcoin,19140.80000000,-1.8290,-0.018459
2017-12-18,Bitcoin,19114.20000000,-0.1390,-0.001391
2017-12-19,Bitcoin,17776.70000000,-6.9974,-0.072543
2017-12-20,Bitcoin,16624.60000000,-6.4810,-0.067005
2017-12-21,Bitcoin,15802.90000000,-4.9427,-0.050690
2017-12-22,Bitcoin,13831.80000000,-12.4730,-0.133223
2017-12-23,Bitcoin,14699.20000000,6.2711,0.060823
2017-12-24,Bitcoin,13925.80000000,-5.2615,-0.054050
2017-12-25,Bitcoin,14026.60000000,0.7238,0.007212
2017-12-26,Bitcoin,16099.80000000,14.7805,0.137851
2017-12-27,Bitcoin,15838.50000000,-1.6230,-0.016363
2017-12-28,Bitcoin,14606.50000000,-7.7785,-0.080977
2017-12-29,Bitcoin,14656.20000000,0.3403,0.003397
2017-12-30,Bitcoin,12952.20000000,-11.6265,-0.123598
2017-12-31,Bitcoin,14156.40000000,9.2973,0.088901
2018-01-01,Bitcoin,13657.20000000,-3.5263,-0.035900
2018-01-02,Bitcoin,14982.10000000,9.7011,0.092589
2018-01-03,Bitcoin,15201.00000000,1.4611,0.014505
2018-01-04,Bitcoin,15599.20000000,2.6196,0.025858
2018-01-05,Bitcoin,17429.50000000,11.7333,0.110945
2018-01-06,Bitcoin,17527.00000000,0.5594,0.005578
2018-01-07,Bitcoin,16477.60000000,-5.9873,-0.061741
2018-01-08,Bitcoin,15170.10000000,-7.9350,-0.082675
2018-01-09,Bitcoin,14595.40000000,-3.7884,-0.038620
2018-01-10,Bitcoin,14973.30000000,2.5892,0.025562
2018-01-11,Bitcoin,13405.80000000,-10.4686,-0.110581
2018-01-12,Bitcoin,13980.60000000,4.2877,0.041983
2018-01-13,Bitcoin,14360.20000000,2.7152,0.026790
2018-01-14,Bitcoin,13772.00000000,-4.0960,-0.041823
2018-01-15,Bitcoin,13819.80000000,0.3471,0.003465
2018-01-16,Bitcoin,11490.50000000,-16.8548,-0.184582
2018-01-17,Bitcoin,11188.60000000,-2.6274,-0.026625
2018-01-18,Bitcoin,11474.90000000,2.5589,0.025267
2018-01-19,Bitcoin,11607.40000000,1.1547,0.011481
2018-01-20,Bitcoin,12899.20000000,11.1291,0.105522
2018-01-21,Bitcoin,11600.10000000,-10.0712,-0.106152
2018-01-22,Bitcoin,10931.40000000,-5.7646,-0.059374
2018-01-23,Bitcoin,10868.40000000,-0.5763,-0.005780
2018-01-24,Bitcoin,11359.40000000,4.5177,0.044186
2018-01-25,Bitcoin,11259.40000000,-0.8803,-0.008842
2018-01-26,Bitcoin,11171.40000000,-0.7816,-0.007846
2018-01-27,Bitcoin,11440.70000000,2.4106,0.023820
2018-01-28,Bitcoin,11786.30000000,3.0208,0.029761
2018-01-29,Bitcoin,11296.40000000,-4.1565,-0.042454
2018-01-30,Bitcoin,10106.30000000,-10.5352,-0.111325
2018-01-31,Bitcoin,10221.10000000,1.1359,0.011295
2018-02-01,Bitcoin,9170.54000000,-10.2783,-0.108458
2018-02-02,Bitcoin,8830.75000000,-3.7052,-0.037756
2018-02-03,Bitcoin,9174.91000000,3.8973,0.038233
2018-02-04,Bitcoin,8277.01000000,-9.7865,-0.102991
2018-02-05,Bitcoin,6955.27000000,-15.9688,-0.173982
2018-02-06,Bitcoin,7754.00000000,11.4838,0.108709
2018-02-07,Bitcoin,7621.30000000,-1.7114,-0.017262
2018-02-08,Bitcoin,8265.59000000,8.4538,0.081154
2018-02-09,Bitcoin,8736.98000000,5.7030,0.055463
2018-02-10,Bitcoin,8621.90000000,-1.3172,-0.013259
2018-02-11,Bitcoin,8129.97000000,-5.7056,-0.058748
2018-02-12,Bitcoin,8926.57000000,9.7983,0.093475
2018-02-13,Bitcoin,8598.31000000,-3.6773,-0.037467
2018-02-14,Bitcoin,9494.63000000,10.4244,0.099161
2018-02-15,Bitcoin,10166.40000000,7.0753,0.068362
2018-02-16,Bitcoin,10233.90000000,0.6640,0.006618
2018-02-17,Bitcoin,11112.70000000,8.5871,0.082383
2018-02-18,Bitcoin,10551.80000000,-5.0474,-0.051792
2018-02-19,Bitcoin,11225.30000000,6.3828,0.061874
2018-02-20,Bitcoin,11403.70000000,1.5893,0.015768
2018-02-21,Bitcoin,10690.40000000,-6.2550,-0.064592
2018-02-22,Bitcoin,10005.00000000,-6.4114,-0.066261
2018-02-23,Bitcoin,10301.10000000,2.9595,0.029166
2018-02-24,Bitcoin,9813.07000000,-4.7376,-0.048536
2018-02-25,Bitcoin,9664.73000000,-1.5117,-0.015232
2018-02-26,Bitcoin,10366.70000000,7.2632,0.070116
2018-02-27,Bitcoin,10725.60000000,3.4620,0.034035
2018-02-28,Bitcoin,10397.90000000,-3.0553,-0.031030
2018-03-01,Bitcoin,10951.00000000,5.3193,0.051827
2018-03-02,Bitcoin,11086.40000000,1.2364,0.012288
2018-03-03,Bitcoin,11489.70000000,3.6378,0.035732
2018-03-04,Bitcoin,11512.60000000,0.1993,0.001991
2018-03-05,Bitcoin,11573.30000000,0.5272,0.005259
2018-03-06,Bitcoin,10779.90000000,-6.8554,-0.071017
2018-03-07,Bitcoin,9965.57000000,-7.5542,-0.078547
2018-03-08,Bitcoin,9395.01000000,-5.7253,-0.058957
2018-03-09,Bitcoin,9337.55000000,-0.6116,-0.006135
2018-03-10,Bitcoin,8866.00000000,-5.0500,-0.051820
2018-03-11,Bitcoin,9578.63000000,8.0378,0.077311
2018-03-12,Bitcoin,9205.12000000,-3.8994,-0.039775
2018-03-13,Bitcoin,9194.85000000,-0.1116,-0.001116
2018-03-14,Bitcoin,8269.81000000,-10.0604,-0.106032
2018-03-15,Bitcoin,8300.86000000,0.3755,0.003748
2018-03-16,Bitcoin,8338.35000000,0.4516,0.004506
2018-03-17,Bitcoin,7916.88000000,-5.0546,-0.051868
2018-03-18,Bitcoin,8223.68000000,3.8753,0.038021
2018-03-19,Bitcoin,8630.65000000,4.9488,0.048302
2018-03-20,Bitcoin,8913.47000000,3.2769,0.032244
2018-03-21,Bitcoin,8929.28000000,0.1774,0.001772
2018-03-22,Bitcoin,8728.47000000,-2.2489,-0.022746
2018-03-23,Bitcoin,8879.62000000,1.7317,0.017169
2018-03-24,Bitcoin,8668.12000000,-2.3819,-0.024107
2018-03-25,Bitcoin,8495.78000000,-1.9882,-0.020082
2018-03-26,Bitcoin,8209.40000000,-3.3708,-0.034290
2018-03-27,Bitcoin,7833.04000000,-4.5845,-0.046929
2018-03-28,Bitcoin,7954.48000000,1.5504,0.015385
2018-03-29,Bitcoin,7165.70000000,-9.9162,-0.104430
2018-03-30,Bitcoin,6890.52000000,-3.8402,-0.039159
2018-03-31,Bitcoin,6973.53000000,1.2047,0.011975
2018-04-01,Bitcoin,6844.23000000,-1.8542,-0.018716
2018-04-02,Bitcoin,7083.80000000,3.5003,0.034405
2018-04-03,Bitcoin,7456.11000000,5.2558,0.051223
2018-04-04,Bitcoin,6853.84000000,-8.0775,-0.084225
2018-04-05,Bitcoin,6811.47000000,-0.6182,-0.006201
2018-04-06,Bitcoin,6636.32000000,-2.5714,-0.026050
2018-04-07,Bitcoin,6911.09000000,4.1404,0.040570
2018-04-08,Bitcoin,7023.52000000,1.6268,0.016137
2018-04-09,Bitcoin,6770.73000000,-3.5992,-0.036656
2018-04-10,Bitcoin,6834.76000000,0.9457,0.009412
2018-04-11,Bitcoin,6968.32000000,1.9541,0.019353
2018-04-12,Bitcoin,7889.25000000,13.2160,0.124127
2018-04-13,Bitcoin,7895.96000000,0.0851,0.000850
2018-04-14,Bitcoin,7986.24000000,1.1434,0.011369
2018-04-15,Bitcoin,8329.11000000,4.2933,0.042037
2018-04-16,Bitcoin,8058.67000000,-3.2469,-0.033008
2018-04-17,Bitcoin,7902.09000000,-1.9430,-0.019621
2018-04-18,Bitcoin,8163.42000000,3.3071,0.032536
2018-04-19,Bitcoin,8294.31000000,1.6034,0.015907
2018-04-20,Bitcoin,8845.83000000,6.6494,0.064376
2018-04-21,Bitcoin,8895.58000000,0.5624,0.005608
2018-04-22,Bitcoin,8802.46000000,-1.0468,-0.010523
2018-04-23,Bitcoin,8930.88000000,1.4589,0.014484
2018-04-24,Bitcoin,9697.50000000,8.5839,0.082353
2018-04-25,Bitcoin,8845.74000000,-8.7833,-0.091932
2018-04-26,Bitcoin,9281.51000000,4.9263,0.048088
2018-04-27,Bitcoin,8987.05000000,-3.1725,-0.032240
2018-04-28,Bitcoin,9348.48000000,4.0217,0.039429
2018-04-29,Bitcoin,9419.08000000,0.7552,0.007524
2018-04-30,Bitcoin,9240.55000000,-1.8954,-0.019136
2018-05-01,Bitcoin,9119.01000000,-1.3153,-0.013240
2018-05-02,Bitcoin,9235.92000000,1.2820,0.012739
2018-05-03,Bitcoin,9743.86000000,5.4996,0.053537
2018-05-04,Bitcoin,9700.76000000,-0.4423,-0.004433
2018-05-05,Bitcoin,9858.15000000,1.6225,0.016094
2018-05-06,Bitcoin,9654.80000000,-2.0628,-0.020843
2018-05-07,Bitcoin,9373.01000000,-2.9187,-0.029621
2018-05-08,Bitcoin,9234.82000000,-1.4743,-0.014853
2018-05-09,Bitcoin,9325.18000000,0.9785,0.009737
2018-05-10,Bitcoin,9043.94000000,-3.0159,-0.030623
2018-05-11,Bitcoin,8441.49000000,-6.6614,-0.068936
2018-05-12,Bitcoin,8504.89000000,0.7511,0.007482
2018-05-13,Bitcoin,8723.94000000,2.5756,0.025430
2018-05-14,Bitcoin,8716.79000000,-0.0820,-0.000820
2018-05-15,Bitcoin,8510.38000000,-2.3680,-0.023964
2018-05-16,Bitcoin,8368.83000000,-1.6633,-0.016773
2018-05-17,Bitcoin,8094.32000000,-3.2801,-0.033352
2018-05-18,Bitcoin,8250.97000000,1.9353,0.019168
2018-05-19,Bitcoin,8247.18000000,-0.0459,-0.000459
2018-05-20,Bitcoin,8513.25000000,3.2262,0.031752
2018-05-21,Bitcoin,8418.99000000,-1.1072,-0.011134
2018-05-22,Bitcoin,8041.78000000,-4.4805,-0.045839
2018-05-23,Bitcoin,7557.82000000,-6.0181,-0.062068
2018-05-24,Bitcoin,7587.34000000,0.3906,0.003898
2018-05-25,Bitcoin,7480.14000000,-1.4129,-0.014230
2018-05-26,Bitcoin,7355.88000000,-1.6612,-0.016752
2018-05-27,Bitcoin,7368.22000000,0.1678,0.001676
2018-05-28,Bitcoin,7135.99000000,-3.1518,-0.032025
2018-05-29,Bitcoin,7472.59000000,4.7169,0.046091
2018-05-30,Bitcoin,7406.52000000,-0.8842,-0.008881
2018-05-31,Bitcoin,7494.17000000,1.1834,0.011765
2018-06-01,Bitcoin,7541.45000000,0.6309,0.006289
2018-06-02,Bitcoin,7643.45000000,1.3525,0.013435
2018-06-03,Bitcoin,7720.25000000,1.0048,0.009998
2018-06-04,Bitcoin,7514.47000000,-2.6655,-0.027016
2018-06-05,Bitcoin,7633.76000000,1.5875,0.015750
2018-06-06,Bitcoin,7653.98000000,0.2649,0.002645
2018-06-07,Bitcoin,7678.24000000,0.3170,0.003165
2018-06-08,Bitcoin,7624.92000000,-0.6944,-0.006969
2018-06-09,Bitcoin,7531.98000000,-1.2189,-0.012264
2018-06-10,Bitcoin,6786.02000000,-9.9039,-0.104293
2018-06-11,Bitcoin,6906.92000000,1.7816,0.017659
2018-06-12,Bitcoin,6582.36000000,-4.6991,-0.048130
2018-06-13,Bitcoin,6349.90000000,-3.5316,-0.035954
2018-06-14,Bitcoin,6675.35000000,5.1253,0.049983
2018-06-15,Bitcoin,6456.58000000,-3.2773,-0.033322
2018-06-16,Bitcoin,6550.16000000,1.4494,0.014390
2018-06-17,Bitcoin,6499.27000000,-0.7769,-0.007800
2018-06-18,Bitcoin,6734.82000000,3.6243,0.035601
2018-06-19,Bitcoin,6769.94000000,0.5215,0.005201
2018-06-20,Bitcoin,6776.55000000,0.0976,0.000976
2018-06-21,Bitcoin,6729.74000000,-0.6908,-0.006932
2018-06-22,Bitcoin,6083.69000000,-9.5999,-0.100925
2018-06-23,Bitcoin,6162.48000000,1.2951,0.012868
2018-06-24,Bitcoin,6173.23000000,0.1744,0.001743
2018-06-25,Bitcoin,6249.18000000,1.2303,0.012228
2018-06-26,Bitcoin,6093.67000000,-2.4885,-0.025200
2018-06-27,Bitcoin,6157.13000000,1.0414,0.010360
2018-06-28,Bitcoin,5903.44000000,-4.1203,-0.042076
2018-06-29,Bitcoin,6218.30000000,5.3335,0.051961
2018-06-30,Bitcoin,6404.00000000,2.9863,0.029426
2018-07-01,Bitcoin,6385.82000000,-0.2839,-0.002843
2018-07-02,Bitcoin,6614.18000000,3.5760,0.035136
2018-07-03,Bitcoin,6529.59000000,-1.2789,-0.012872
2018-07-04,Bitcoin,6597.55000000,1.0408,0.010354
2018-07-05,Bitcoin,6639.14000000,0.6304,0.006284
2018-07-06,Bitcoin,6673.50000000,0.5175,0.005162
2018-07-07,Bitcoin,6856.93000000,2.7486,0.027115
2018-07-08,Bitcoin,6773.88000000,-1.2112,-0.012186
2018-07-09,Bitcoin,6741.75000000,-0.4743,-0.004755
2018-07-10,Bitcoin,6329.95000000,-6.1082,-0.063027
2018-07-11,Bitcoin,6394.71000000,1.0231,0.010179
2018-07-12,Bitcoin,6228.81000000,-2.5943,-0.026286
2018-07-13,Bitcoin,6238.05000000,0.1483,0.001482
2018-07-14,Bitcoin,6276.12000000,0.6103,0.006084
2018-07-15,Bitcoin,6359.64000000,1.3308,0.013220
2018-07-16,Bitcoin,6741.75000000,6.0084,0.058348
2018-07-17,Bitcoin,7321.04000000,8.5926,0.082433
2018-07-18,Bitcoin,7370.78000000,0.6794,0.006771
2018-07-19,Bitcoin,7466.86000000,1.3035,0.012951
2018-07-20,Bitcoin,7354.13000000,-1.5097,-0.015213
2018-07-21,Bitcoin,7419.29000000,0.8860,0.008821
2018-07-22,Bitcoin,7418.49000000,-0.0108,-0.000108
2018-07-23,Bitcoin,7711.11000000,3.9445,0.038687
2018-07-24,Bitcoin,8424.27000000,9.2485,0.088455
2018-07-25,Bitcoin,8181.39000000,-2.8831,-0.029255
2018-07-26,Bitcoin,7951.58000000,-2.8089,-0.028491
2018-07-27,Bitcoin,8165.01000000,2.6841,0.026487
2018-07-28,Bitcoin,8192.15000000,0.3324,0.003318
2018-07-29,Bitcoin,8218.46000000,0.3212,0.003206
2018-07-30,Bitcoin,8180.48000000,-0.4621,-0.004632
2018-07-31,Bitcoin,7780.44000000,-4.8902,-0.050138
2018-08-01,Bitcoin,7624.91000000,-1.9990,-0.020192
2018-08-02,Bitcoin,7567.15000000,-0.7575,-0.007604
2018-08-03,Bitcoin,7434.39000000,-1.7544,-0.017700
2018-08-04,Bitcoin,7032.85000000,-5.4011,-0.055525
2018-08-05,Bitcoin,7068.48000000,0.5066,0.005053
2018-08-06,Bitcoin,6951.80000000,-1.6507,-0.016645
2018-08-07,Bitcoin,6753.12000000,-2.8580,-0.028996
2018-08-08,Bitcoin,6305.80000000,-6.6239,-0.068535
2018-08-09,Bitcoin,6568.23000000,4.1617,0.040775
2018-08-10,Bitcoin,6184.71000000,-5.8390,-0.060164
2018-08-11,Bitcoin,6295.73000000,1.7951,0.017792
2018-08-12,Bitcoin,6322.69000000,0.4282,0.004273
2018-08-13,Bitcoin,6297.57000000,-0.3973,-0.003981
2018-08-14,Bitcoin,6199.71000000,-1.5539,-0.015661
2018-08-15,Bitcoin,6308.52000000,1.7551,0.017399
2018-08-16,Bitcoin,6334.73000000,0.4155,0.004146
2018-08-17,Bitcoin,6580.63000000,3.8818,0.038083
2018-08-18,Bitcoin,6423.76000000,-2.3838,-0.024127
2018-08-19,Bitcoin,6506.07000000,1.2813,0.012732
2018-08-20,Bitcoin,6308.53000000,-3.0362,-0.030833
2018-08-21,Bitcoin,6488.76000000,2.8569,0.028169
2018-08-22,Bitcoin,6376.71000000,-1.7268,-0.017419
2018-08-23,Bitcoin,6534.88000000,2.4804,0.024502
2018-08-24,Bitcoin,6719.96000000,2.8322,0.027928
2018-08-25,Bitcoin,6763.19000000,0.6433,0.006412
2018-08-26,Bitcoin,6707.26000000,-0.8270,-0.008304
2018-08-27,Bitcoin,6884.64000000,2.6446,0.026102
2018-08-28,Bitcoin,7096.28000000,3.0741,0.030278
2018-08-29,Bitcoin,7047.16000000,-0.6922,-0.006946
2018-08-30,Bitcoin,6978.23000000,-0.9781,-0.009829
2018-08-31,Bitcoin,7037.58000000,0.8505,0.008469
2018-09-01,Bitcoin,7193.25000000,2.2120,0.021879
2018-09-02,Bitcoin,7272.72000000,1.1048,0.010987
2018-09-03,Bitcoin,7260.06000000,-0.1741,-0.001742
2018-09-04,Bitcoin,7361.66000000,1.3994,0.013897
2018-09-05,Bitcoin,6792.83000000,-7.7269,-0.080418
2018-09-06,Bitcoin,6529.17000000,-3.8814,-0.039588
2018-09-07,Bitcoin,6467.07000000,-0.9511,-0.009557
2018-09-08,Bitcoin,6225.98000000,-3.7280,-0.037992
2018-09-09,Bitcoin,6300.86000000,1.2027,0.011955
2018-09-10,Bitcoin,6329.70000000,0.4577,0.004567
2018-09-11,Bitcoin,6321.20000000,-0.1343,-0.001344
2018-09-12,Bitcoin,6351.80000000,0.4841,0.004829
2018-09-13,Bitcoin,6517.31000000,2.6057,0.025723
2018-09-14,Bitcoin,6512.71000000,-0.0706,-0.000706
2018-09-15,Bitcoin,6543.20000000,0.4682,0.004671
2018-09-16,Bitcoin,6517.18000000,-0.3977,-0.003985
2018-09-17,Bitcoin,6281.20000000,-3.6209,-0.036881
2018-09-18,Bitcoin,6371.30000000,1.4344,0.014242
2018-09-19,Bitcoin,6398.54000000,0.4275,0.004266
2018-09-20,Bitcoin,6519.67000000,1.8931,0.018754
2018-09-21,Bitcoin,6734.95000000,3.3020,0.032487
2018-09-22,Bitcoin,6721.98000000,-0.1926,-0.001928
2018-09-23,Bitcoin,6710.63000000,-0.1688,-0.001690
2018-09-24,Bitcoin,6595.41000000,-1.7170,-0.017319
2018-09-25,Bitcoin,6446.47000000,-2.2582,-0.022841
2018-09-26,Bitcoin,6495.00000000,0.7528,0.007500
2018-09-27,Bitcoin,6676.75000000,2.7983,0.027599
2018-09-28,Bitcoin,6644.13000000,-0.4886,-0.004898
2018-09-29,Bitcoin,6601.96000000,-0.6347,-0.006367
2018-09-30,Bitcoin,6625.56000000,0.3575,0.003568
2018-10-01,Bitcoin,6589.62000000,-0.5424,-0.005439
2018-10-02,Bitcoin,6556.10000000,-0.5087,-0.005100
2018-10-03,Bitcoin,6502.59000000,-0.8162,-0.008195
2018-10-04,Bitcoin,6576.69000000,1.1395,0.011331
2018-10-05,Bitcoin,6622.48000000,0.6962,0.006938
2018-10-06,Bitcoin,6588.31000000,-0.5160,-0.005173
2018-10-07,Bitcoin,6602.95000000,0.2222,0.002220
2018-10-08,Bitcoin,6652.23000000,0.7463,0.007436
2018-10-09,Bitcoin,6642.64000000,-0.1442,-0.001443
2018-10-10,Bitcoin,6585.53000000,-0.8597,-0.008635
2018-10-11,Bitcoin,6256.24000000,-5.0002,-0.051295
2018-10-12,Bitcoin,6274.58000000,0.2931,0.002927
2018-10-13,Bitcoin,6285.99000000,0.1818,0.001817
2018-10-14,Bitcoin,6290.93000000,0.0786,0.000786
2018-10-15,Bitcoin,6596.54000000,4.8579,0.047436
2018-10-16,Bitcoin,6596.11000000,-0.0065,-0.000065
2018-10-17,Bitcoin,6544.43000000,-0.7835,-0.007866
2018-10-18,Bitcoin,6476.71000000,-1.0348,-0.010402
2018-10-19,Bitcoin,6465.41000000,-0.1745,-0.001746
2018-10-20,Bitcoin,6489.19000000,0.3678,0.003671
2018-10-21,Bitcoin,6482.35000000,-0.1054,-0.001055
2018-10-22,Bitcoin,6487.16000000,0.0742,0.000742
2018-10-23,Bitcoin,6475.74000000,-0.1760,-0.001762
2018-10-24,Bitcoin,6495.84000000,0.3104,0.003099
2018-10-25,Bitcoin,6476.29000000,-0.3010,-0.003014
2018-10-26,Bitcoin,6474.75000000,-0.0238,-0.000238
2018-10-27,Bitcoin,6480.38000000,0.0870,0.000869
2018-10-28,Bitcoin,6486.39000000,0.0927,0.000927
2018-10-29,Bitcoin,6332.63000000,-2.3705,-0.023991
2018-10-30,Bitcoin,6334.27000000,0.0259,0.000259
2018-10-31,Bitcoin,6317.61000000,-0.2630,-0.002634
2018-11-01,Bitcoin,6377.78000000,0.9524,0.009479
2018-11-02,Bitcoin,6388.44000000,0.1671,0.001670
2018-11-03,Bitcoin,6361.26000000,-0.4255,-0.004264
2018-11-04,Bitcoin,6376.13000000,0.2338,0.002335
2018-11-05,Bitcoin,6419.66000000,0.6827,0.006804
2018-11-06,Bitcoin,6461.01000000,0.6441,0.006420
2018-11-07,Bitcoin,6530.14000000,1.0700,0.010643
2018-11-08,Bitcoin,6453.72000000,-1.1703,-0.011772
2018-11-09,Bitcoin,6385.62000000,-1.0552,-0.010608
2018-11-10,Bitcoin,6409.22000000,0.3696,0.003689
2018-11-11,Bitcoin,6411.27000000,0.0320,0.000320
2018-11-12,Bitcoin,6371.27000000,-0.6239,-0.006259
2018-11-13,Bitcoin,6359.49000000,-0.1849,-0.001851
2018-11-14,Bitcoin,5738.35000000,-9.7671,-0.102776
2018-11-15,Bitcoin,5648.03000000,-1.5740,-0.015865
2018-11-16,Bitcoin,5575.55000000,-1.2833,-0.012916
2018-11-17,Bitcoin,5554.33000000,-0.3806,-0.003813
2018-11-18,Bitcoin,5623.54000000,1.2461,0.012384
2018-11-19,Bitcoin,4871.49000000,-13.3732,-0.143562
2018-11-20,Bitcoin,4451.87000000,-8.6138,-0.090076
2018-11-21,Bitcoin,4602.17000000,3.3761,0.033204
2018-11-22,Bitcoin,4365.94000000,-5.1330,-0.052694
2018-11-23,Bitcoin,4347.11000000,-0.4313,-0.004322
2018-11-24,Bitcoin,3880.76000000,-10.7278,-0.113480
2018-11-25,Bitcoin,4009.97000000,3.3295,0.032753
2018-11-26,Bitcoin,3779.13000000,-5.7567,-0.059290
2018-11-27,Bitcoin,3820.72000000,1.1005,0.010945
2018-11-28,Bitcoin,4257.42000000,11.4298,0.108224
2018-11-29,Bitcoin,4278.85000000,0.5034,0.005021
2018-11-30,Bitcoin,4017.27000000,-6.1133,-0.063082
2018-12-01,Bitcoin,4214.67000000,4.9138,0.047969
2018-12-02,Bitcoin,4139.88000000,-1.7745,-0.017904
2018-12-03,Bitcoin,3894.13000000,-5.9362,-0.061197
2018-12-04,Bitcoin,3956.89000000,1.6117,0.015988
2018-12-05,Bitcoin,3753.99000000,-5.1278,-0.052639
2018-12-06,Bitcoin,3521.10000000,-6.2038,-0.064046
2018-12-07,Bitcoin,3419.94000000,-2.8730,-0.029150
2018-12-08,Bitcoin,3476.11000000,1.6424,0.016291
2018-12-09,Bitcoin,3614.23000000,3.9734,0.038965
2018-12-10,Bitcoin,3502.66000000,-3.0870,-0.031356
2018-12-11,Bitcoin,3424.59000000,-2.2289,-0.022541
2018-12-12,Bitcoin,3486.95000000,1.8209,0.018046
2018-12-13,Bitcoin,3313.68000000,-4.9691,-0.050968
2018-12-14,Bitcoin,3242.48000000,-2.1487,-0.021721
2018-12-15,Bitcoin,3236.76000000,-0.1764,-0.001766
2018-12-16,Bitcoin,3252.84000000,0.4968,0.004956
2018-12-17,Bitcoin,3545.86000000,9.0081,0.086252
2018-12-18,Bitcoin,3696.06000000,4.2359,0.041487
2018-12-19,Bitcoin,3745.95000000,1.3498,0.013408
2018-12-20,Bitcoin,4134.44000000,10.3709,0.098677
2018-12-21,Bitcoin,3896.54000000,-5.7541,-0.059263
2018-12-22,Bitcoin,4014.18000000,3.0191,0.029744
2018-12-23,Bitcoin,3998.98000000,-0.3787,-0.003794
2018-12-24,Bitcoin,4078.60000000,1.9910,0.019714
2018-12-25,Bitcoin,3815.49000000,-6.4510,-0.066685
2018-12-26,Bitcoin,3857.30000000,1.0958,0.010898
2018-12-27,Bitcoin,3654.83000000,-5.2490,-0.053918
2018-12-28,Bitcoin,3923.92000000,7.3626,0.071042
2018-12-29,Bitcoin,3820.41000000,-2.6379,-0.026733
2018-12-30,Bitcoin,3865.95000000,1.1920,0.011850
2018-12-31,Bitcoin,3742.70000000,-3.1881,-0.032400
2019-01-01,Bitcoin,3843.52000000,2.6938,0.026581
2019-01-02,Bitcoin,3943.41000000,2.5989,0.025657
2019-01-03,Bitcoin,3836.74000000,-2.7050,-0.027423
2019-01-04,Bitcoin,3857.72000000,0.5468,0.005453
2019-01-05,Bitcoin,3845.19000000,-0.3248,-0.003253
2019-01-06,Bitcoin,4076.63000000,6.0189,0.058448
2019-01-07,Bitcoin,4025.25000000,-1.2604,-0.012684
2019-01-08,Bitcoin,4030.85000000,0.1391,0.001390
2019-01-09,Bitcoin,4035.30000000,0.1104,0.001103
2019-01-10,Bitcoin,3678.92000000,-8.8316,-0.092461
2019-01-11,Bitcoin,3687.37000000,0.2297,0.002294
2019-01-12,Bitcoin,3661.30000000,-0.7070,-0.007095
2019-01-13,Bitcoin,3552.95000000,-2.9593,-0.030040
2019-01-14,Bitcoin,3706.05000000,4.3091,0.042188
2019-01-15,Bitcoin,3630.68000000,-2.0337,-0.020547
2019-01-16,Bitcoin,3655.01000000,0.6701,0.006679
2019-01-17,Bitcoin,3678.56000000,0.6443,0.006423
2019-01-18,Bitcoin,3657.84000000,-0.5633,-0.005649
2019-01-19,Bitcoin,3728.57000000,1.9337,0.019152
2019-01-20,Bitcoin,3601.01000000,-3.4212,-0.034810
2019-01-21,Bitcoin,3576.03000000,-0.6937,-0.006961
2019-01-22,Bitcoin,3604.58000000,0.7984,0.007952
2019-01-23,Bitcoin,3585.12000000,-0.5399,-0.005413
2019-01-24,Bitcoin,3600.87000000,0.4393,0.004384
2019-01-25,Bitcoin,3599.77000000,-0.0305,-0.000306
2019-01-26,Bitcoin,3602.46000000,0.0747,0.000747
2019-01-27,Bitcoin,3583.97000000,-0.5133,-0.005146
2019-01-28,Bitcoin,3470.45000000,-3.1674,-0.032187
